,0
118,0.8267711647319311
119,0.8267711647319311
120,0.8267711647319311
121,0.8267711647319311
122,0.8267711647319311
123,0.8267711647319311
124,0.8267711647319311
125,0.8267711647319311
126,0.8267711647319311
127,0.8267711647319311
128,0.8267711647319311
129,0.8267711647319311
130,0.8267711647319311
131,0.8267711647319311
132,0.8267711647319311
133,0.8267711647319311
134,0.8267711647319311
135,0.8267711647319311
136,0.8267711647319311
137,0.8267711647319311
138,0.8267711647319311
139,0.8267711647319311
140,0.8267711647319311
141,0.8267711647319311
142,0.8267711647319311
143,0.8267711647319311
144,0.8267711647319311
145,0.8267711647319311
146,0.8267711647319311
147,0.8267711647319311
148,0.8267711647319311
149,0.8267711647319311
150,0.8267711647319311
151,0.8267711647319311
152,0.8267711647319311
153,0.8267711647319311
154,0.8267711647319311
155,0.8267711647319311
156,0.8267711647319311
157,0.8267711647319311
158,0.8267711647319311
159,0.8267711647319311
160,0.8267711647319311
161,0.8267711647319311
162,0.8267711647319311
163,0.8267711647319311
164,0.8267711647319311
165,0.8267711647319311
166,0.8267711647319311
167,0.8267711647319311
168,0.8267711647319311
169,0.8267711647319311
170,0.8267711647319311
171,0.8267711647319311
172,0.8267711647319311
173,0.8267711647319311
174,0.8267711647319311
175,0.8267711647319311
176,0.8267711647319311
177,0.8267711647319311
178,0.8267711647319311
179,0.8267711647319311
180,0.8267711647319311
181,0.8267711647319311
182,0.826573742538498
183,0.8267711647319311
184,0.8267711647319311
185,0.8267711647319311
186,0.8267711647319311
187,0.8267711647319311
188,0.8267711647319311
189,0.8267711647319311
190,0.8267711647319311
191,0.8267711647319311
192,0.8267711647319311
193,0.8267711647319311
194,0.8267711647319311
195,0.8267711647319311
196,0.826573742538498
197,0.8267711647319311
198,0.8267711647319311
199,0.8267711647319311
200,0.8267711647319311
201,0.8267711647319311
202,0.8267711647319311
203,0.8267711647319311
204,0.826573742538498
205,0.8267711647319311
206,0.826573742538498
207,0.8203221826509424
208,0.806638620650886
209,0.7879196777545086
210,0.826573742538498
211,0.8267711647319311
212,0.8267711647319311
213,0.8074672889611723
214,0.8111792265415291
215,0.826573742538498
216,0.8267711647319311
217,0.8267711647319311
218,0.8105390399977879
219,0.8034311873619018
220,0.8089767598072571
221,0.8144898237142872
222,0.821284897083061
223,0.7992870473651199
224,0.7841914810710963
225,0.8034311873619018
226,0.7943800249267603
227,0.80696114366475
228,0.8090653107112648
229,0.826573742538498
230,0.8267711647319311
231,0.826573742538498
232,0.8267711647319311
233,0.8267711647319311
234,0.8138358324663993
235,0.8100849004822221
236,0.8021500011242862
237,0.8139609482353389
238,0.8267711647319311
239,0.8267711647319311
240,0.8116796793808086
241,0.7947391226358256
242,0.7955109256812685
243,0.7944523414252489
244,0.7801163847430377
245,0.7619108911144667
246,0.755342480928409
247,0.7837544090966891
248,0.794955223965901
249,0.8060414897933278
250,0.8034311873619018
251,0.7971593171629234
252,0.7947391226358256
253,0.8144898237142872
254,0.8267711647319311
255,0.8267711647319311
256,0.8267711647319311
257,0.8267711647319311
258,0.8185039886206266
259,0.8087525314441526
260,0.8267711647319311
261,0.8267711647319311
262,0.8267711647319311
263,0.8267711647319311
264,0.8267711647319311
265,0.8267711647319311
266,0.8267711647319311
267,0.8267711647319311
268,0.8267711647319311
269,0.8244630796337347
270,0.8267711647319311
271,0.8267711647319311
272,0.8267711647319311
273,0.826573742538498
274,0.826573742538498
275,0.8267711647319311
276,0.8267711647319311
277,0.8267711647319311
278,0.8267711647319311
279,0.8267711647319311
280,0.8267711647319311
281,0.8267711647319311
282,0.8267711647319311
283,0.8267711647319311
284,0.8267711647319311
285,0.8267711647319311
286,0.8267711647319311
287,0.8267711647319311
288,0.8267711647319311
289,0.8267711647319311
290,0.8267711647319311
291,0.8267711647319311
292,0.8267711647319311
293,0.8267711647319311
294,0.8267711647319311
295,0.8267711647319311
296,0.8267711647319311
297,0.8267711647319311
298,0.8267711647319311
299,0.8267711647319311
300,0.8267711647319311
301,0.8267711647319311
302,0.8267711647319311
303,0.8267711647319311
304,0.8267711647319311
305,0.8267711647319311
306,0.8267711647319311
307,0.8267711647319311
308,0.8267711647319311
309,0.8267711647319311
310,0.8267711647319311
311,0.8267711647319311
312,0.8267711647319311
313,0.8267711647319311
314,0.8267711647319311
315,0.8267711647319311
316,0.8267711647319311
317,0.8267711647319311
318,0.8267711647319311
319,0.8267711647319311
320,0.8267711647319311
321,0.8267711647319311
322,0.8267711647319311
323,0.8267711647319311
324,0.8267711647319311
325,0.8267711647319311
326,0.8267711647319311
327,0.8267711647319311
328,0.8267711647319311
329,0.8267711647319311
330,0.8267711647319311
331,0.8267711647319311
332,0.826573742538498
333,0.8267711647319311
334,0.8267711647319311
335,0.8267711647319311
336,0.8267711647319311
337,0.8267711647319311
338,0.8267711647319311
339,0.8267711647319311
340,0.8267711647319311
341,0.8267711647319311
342,0.8267711647319311
343,0.826573742538498
344,0.8267711647319311
345,0.8267711647319311
346,0.8267711647319311
347,0.8267711647319311
348,0.8267711647319311
349,0.8267711647319311
350,0.8267711647319311
351,0.8267711647319311
352,0.8267711647319311
353,0.8267711647319311
354,0.8267711647319311
355,0.8097818647993782
356,0.8116707339169233
357,0.8074672889611723
358,0.8053631219146574
359,0.8222630426820772
360,0.8267711647319311
361,0.8267711647319311
362,0.8267711647319311
363,0.8267711647319311
364,0.8267711647319311
365,0.8267711647319311
366,0.8267711647319311
367,0.8267711647319311
368,0.8267711647319311
369,0.8267711647319311
370,0.8267711647319311
371,0.8267711647319311
372,0.8267711647319311
373,0.8267711647319311
374,0.8267711647319311
375,0.8267711647319311
376,0.8267711647319311
377,0.8267711647319311
378,0.8267711647319311
379,0.8267711647319311
380,0.8267711647319311
381,0.8267711647319311
382,0.8267711647319311
383,0.8267711647319311
384,0.8267711647319311
385,0.8267711647319311
386,0.8267711647319311
387,0.8267711647319311
388,0.8267711647319311
389,0.8267711647319311
390,0.8267711647319311
391,0.8267711647319311
392,0.8267711647319311
393,0.826573742538498
394,0.8267711647319311
395,0.8267711647319311
396,0.8267711647319311
397,0.8267711647319311
398,0.8267711647319311
399,0.8267711647319311
400,0.8267711647319311
401,0.8267711647319311
402,0.8267711647319311
403,0.8267711647319311
404,0.8267711647319311
405,0.8267711647319311
406,0.8267711647319311
407,0.8267711647319311
408,0.8267711647319311
409,0.8267711647319311
410,0.8267711647319311
411,0.8267711647319311
412,0.8267711647319311
413,0.8267711647319311
414,0.8267711647319311
415,0.8267711647319311
416,0.8267711647319311
417,0.8267711647319311
418,0.8267711647319311
419,0.8267711647319311
420,0.8267711647319311
421,0.8267711647319311
422,0.8267711647319311
423,0.8267711647319311
424,0.8267711647319311
425,0.8267711647319311
426,0.8267711647319311
427,0.8267711647319311
428,0.8267711647319311
429,0.8267711647319311
430,0.8267711647319311
431,0.8267711647319311
432,0.8267711647319311
433,0.8267711647319311
434,0.8267711647319311
435,0.8267711647319311
436,0.8267711647319311
437,0.8267711647319311
438,0.8267711647319311
439,0.8267711647319311
440,0.8267711647319311
441,0.8267711647319311
442,0.8267711647319311
