,0
0,0.7316169174499638
1,0.7305181867327085
2,0.728273777298408
3,0.7243684347097865
4,0.7213710519534636
5,0.7209611689196757
6,0.7236749494488883
7,0.721920273335209
8,0.7165321222170906
9,0.7093068133401965
10,0.7084997272111044
11,0.7083957824818801
12,0.7036851225606958
13,0.6918822461602456
14,0.6759975675821077
15,0.6726770926867904
16,0.6716865657971018
17,0.6697503476956503
18,0.6643810251902069
19,0.6750166445042296
20,0.6736040865613346
21,0.6759657389994329
22,0.7136021725108285
23,0.7278857175808232
24,0.7270674322110052
25,0.7310474714975885
26,0.7212523368039411
27,0.7229885206090113
28,0.7313567067232845
29,0.7313195280928462
30,0.7314969684529553
31,0.7292622681534897
32,0.7261392758740687
33,0.7239430331951253
34,0.7169877217938592
35,0.7188555219863483
36,0.7136973021249218
37,0.7015477563316146
38,0.7081504560184655
39,0.7177244404362937
40,0.7274289093839091
41,0.730684482856513
42,0.7287307966988765
43,0.7255649491724848
44,0.7229906125211296
45,0.712657164615473
46,0.6906063594094969
47,0.6765041236918719
48,0.6889767948984311
49,0.6921717863206827
50,0.6920907664078804
51,0.6965525890847333
52,0.7205023359668701
53,0.7253403747399062
54,0.7265200205730418
55,0.7308278040995855
56,0.7273736064972183
57,0.7288480714867962
58,0.7215622073976932
59,0.7129499631995413
60,0.7236194926298162
61,0.7187525959859709
62,0.7188612386022637
63,0.7184417587902086
64,0.727518001814049
65,0.7201853791786785
66,0.7230442219027833
67,0.7258694547345796
68,0.7244727023668613
69,0.7269350251094789
70,0.7280280037942907
71,0.7288310923351323
72,0.7310797918289835
73,0.7313636103627661
74,0.729407784156478
75,0.7304610976294008
76,0.731329744484275
77,0.7237603418799095
78,0.7243218629876056
79,0.7280670181789117
80,0.7286692292863812
81,0.7246317899198301
82,0.7250514484837652
83,0.7262310955607527
84,0.7232626470551549
85,0.7273211570911278
86,0.7316826965813252
87,0.7318775006277742
88,0.7304505377044095
89,0.726349957105026
90,0.7253767935337148
91,0.7231146932365372
92,0.7296936594193064
93,0.729831908095344
94,0.7302637219527346
95,0.7319377468186341
96,0.7302583624043729
97,0.7309346164494728
98,0.7309576322834179
99,0.7306465445982882
100,0.7306089240077647
101,0.7320373570870635
102,0.7319272784826722
103,0.7288849930531337
104,0.7179893983103911
105,0.704645750592893
106,0.6997154852430068
107,0.702004099288679
108,0.7097132675553002
109,0.7138918399746867
110,0.7090944058879166
111,0.7025182991664108
112,0.7010619578663642
113,0.6921455784618065
114,0.6910014279014095
115,0.6795550596044599
116,0.6780446538657143
117,0.6677389314995051
118,0.6780050523335963
119,0.6858245469318215
120,0.706745657055968
121,0.7118518981892874
122,0.717503536636924
123,0.7192422455847058
124,0.7143782273932733
125,0.7155999365511323
126,0.7154028447823143
127,0.7141057573704834
128,0.7045516853936852
129,0.6902749570556854
130,0.6871858841133018
131,0.6896879286728288
132,0.6679968321933754
133,0.6530240399650573
134,0.6554153596840757
135,0.6511987344649797
136,0.6426375202569412
137,0.6507043516827453
138,0.6530254511962605
139,0.6427456832408971
140,0.5723534572553286
141,0.5697772901867093
142,0.5608469915658698
143,0.5742075208038078
144,0.6106020038812192
145,0.6172409615166501
146,0.6111978510572309
147,0.6156827674388011
148,0.6085835219912632
149,0.6100046667204564
150,0.5863512020057485
151,0.5818596707030295
152,0.5757519236276608
153,0.5896989582306265
154,0.5911795583847104
155,0.5911303466995325
156,0.6132952852340801
157,0.622407362979646
158,0.6383932869487361
159,0.6323388572382092
160,0.6316714775841308
161,0.6324465968626891
162,0.6280836464891137
163,0.6195119463275631
164,0.5936902580309721
165,0.5950934405236373
166,0.5826338662371106
167,0.5864030724369673
168,0.6086019457750367
169,0.6376872798213294
170,0.6550476307547303
171,0.6681455515746978
172,0.6778812439672713
173,0.6748821860986878
174,0.6715856082431486
175,0.6750154276426277
176,0.6694027962204989
177,0.6672542212910615
178,0.6792415157370595
179,0.6794216055870828
180,0.6750915123536111
181,0.6577240547629319
182,0.6628654737133912
183,0.6760296925356378
184,0.6613255529498088
